NEV;VALUE;M_KOD;VON_IDO
Zala vármegye;15,93031072;TYWZ004;2024
Bács-Kiskun vármegye;23,17541613;TYWZ005;2024
Baranya vármegye;25,95818815;TYWZ005;2024
Békés vármegye;24,75247525;TYWZ005;2024
Borsod-Abaúj-Zemplén vármegye;21,8798151;TYWZ005;2024
Budapest;27,40237691;TYWZ005;2024
Csongrád-Csanád vármegye;27,51540041;TYWZ005;2024
Fejér vármegye;24,25925926;TYWZ005;2024
Győr-Moson-Sopron vármegye;25,53191489;TYWZ005;2024
Hajdú-Bihar vármegye;23,69047619;TYWZ005;2024
Heves vármegye;26,7961165;TYWZ005;2024
Jász-Nagykun-Szolnok vármegye;22,82828283;TYWZ005;2024
Komárom-Esztergom vármegye;24,00793651;TYWZ005;2024
Nógrád vármegye;27,06270627;TYWZ005;2024
Pest vármegye;24,13388139;TYWZ005;2024
Somogy vármegye;22,89915966;TYWZ005;2024
Szabolcs-Szatmár-Bereg vármegye;22,93785311;TYWZ005;2024
Tolna vármegye;26,36986301;TYWZ005;2024
Vas vármegye;23,21041215;TYWZ005;2024
Veszprém vármegye;20,24647887;TYWZ005;2024
Zala vármegye;18,30065359;TYWZ005;2024
Bács-Kiskun vármegye;28,29705506;TYWZ006;2024
Baranya vármegye;27,5261324;TYWZ006;2024
Békés vármegye;27,92079208;TYWZ006;2024
Borsod-Abaúj-Zemplén vármegye;29,73805855;TYWZ006;2024
Budapest;29,10016978;TYWZ006;2024
Csongrád-Csanád vármegye;30,39014374;TYWZ006;2024
Fejér vármegye;28,88888889;TYWZ006;2024
Győr-Moson-Sopron vármegye;31,4893617;TYWZ006;2024
Hajdú-Bihar vármegye;27,26190476;TYWZ006;2024
Heves vármegye;28,73786408;TYWZ006;2024
Jász-Nagykun-Szolnok vármegye;24,04040404;TYWZ006;2024
Komárom-Esztergom vármegye;31,15079365;TYWZ006;2024
Nógrád vármegye;25,74257426;TYWZ006;2024
Pest vármegye;31,0628303;TYWZ006;2024
Somogy vármegye;33,40336134;TYWZ006;2024
Szabolcs-Szatmár-Bereg vármegye;29,15254237;TYWZ006;2024
Tolna vármegye;29,45205479;TYWZ006;2024
Vas vármegye;27,11496746;TYWZ006;2024
Veszprém vármegye;37,67605634;TYWZ006;2024
Zala vármegye;30,50108932;TYWZ006;2024
Bács-Kiskun vármegye;26,50448143;TYWZ007;2024
Baranya vármegye;25,43554007;TYWZ007;2024
Békés vármegye;25,94059406;TYWZ007;2024
Borsod-Abaúj-Zemplén vármegye;26,04006163;TYWZ007;2024
Budapest;25,60271647;TYWZ007;2024
Csongrád-Csanád vármegye;20,73921971;TYWZ007;2024
Fejér vármegye;24,25925926;TYWZ007;2024
Győr-Moson-Sopron vármegye;22,41134752;TYWZ007;2024
Hajdú-Bihar vármegye;27,02380952;TYWZ007;2024
Heves vármegye;22,52427184;TYWZ007;2024
Jász-Nagykun-Szolnok vármegye;28,08080808;TYWZ007;2024
Komárom-Esztergom vármegye;25;TYWZ007;2024
Nógrád vármegye;27,06270627;TYWZ007;2024
Pest vármegye;24,42748092;TYWZ007;2024
Somogy vármegye;24,15966387;TYWZ007;2024
Szabolcs-Szatmár-Bereg vármegye;24,06779661;TYWZ007;2024
Tolna vármegye;25,34246575;TYWZ007;2024
Vas vármegye;28,4164859;TYWZ007;2024
Veszprém vármegye;25,17605634;TYWZ007;2024
Zala vármegye;26,5795207;TYWZ007;2024
Bács-Kiskun vármegye;22,02304738;TYWZ008;2024
Baranya vármegye;21,08013937;TYWZ008;2024
Békés vármegye;21,38613861;TYWZ008;2024
Borsod-Abaúj-Zemplén vármegye;22,34206471;TYWZ008;2024
Budapest;17,89473684;TYWZ008;2024
Csongrád-Csanád vármegye;21,35523614;TYWZ008;2024
Fejér vármegye;22,59259259;TYWZ008;2024
Győr-Moson-Sopron vármegye;20,56737589;TYWZ008;2024
Hajdú-Bihar vármegye;22,02380952;TYWZ008;2024
Heves vármegye;21,94174757;TYWZ008;2024
Jász-Nagykun-Szolnok vármegye;25,05050505;TYWZ008;2024
Komárom-Esztergom vármegye;19,84126984;TYWZ008;2024
Nógrád vármegye;20,1320132;TYWZ008;2024
Pest vármegye;20,3758074;TYWZ008;2024
Somogy vármegye;19,53781513;TYWZ008;2024
Szabolcs-Szatmár-Bereg vármegye;23,84180791;TYWZ008;2024
Tolna vármegye;18,83561644;TYWZ008;2024
Vas vármegye;21,25813449;TYWZ008;2024
Veszprém vármegye;16,90140845;TYWZ008;2024
Zala vármegye;24,61873638;TYWZ008;2024
Bács-Kiskun vármegye;5,88988476;TYWZ009;2024
Baranya vármegye;5,22648084;TYWZ009;2024
Békés vármegye;5,74257426;TYWZ009;2024
Borsod-Abaúj-Zemplén vármegye;5,08474576;TYWZ009;2024
Budapest;4,3803056;TYWZ009;2024
Csongrád-Csanád vármegye;5,13347023;TYWZ009;2024
Fejér vármegye;6,48148148;TYWZ009;2024
Győr-Moson-Sopron vármegye;6,5248227;TYWZ009;2024
Hajdú-Bihar vármegye;5;TYWZ009;2024
Heves vármegye;6,21359223;TYWZ009;2024
Jász-Nagykun-Szolnok vármegye;4,24242424;TYWZ009;2024
Komárom-Esztergom vármegye;5,15873016;TYWZ009;2024
Nógrád vármegye;10,56105611;TYWZ009;2024
Pest vármegye;6,87022901;TYWZ009;2024
Somogy vármegye;3,78151261;TYWZ009;2024
Szabolcs-Szatmár-Bereg vármegye;7,68361582;TYWZ009;2024
Tolna vármegye;7,19178082;TYWZ009;2024
Vas vármegye;7,80911063;TYWZ009;2024
Veszprém vármegye;4,75352113;TYWZ009;2024
Zala vármegye;6,75381264;TYWZ009;2024
